Price,Close,High,Low,Open,Volume
Ticker,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS
Datetime,,,,,
2025-09-23 09:35:00+05:30,1389.5,1389.9000244140625,1387.4000244140625,1389.5,166427
2025-09-23 09:40:00+05:30,1385.800048828125,1389.9000244140625,1385.199951171875,1389.5,212174
2025-09-23 09:45:00+05:30,1382.5,1386.5,1382.4000244140625,1386.5,166521
2025-09-23 09:50:00+05:30,1382.800048828125,1383.5999755859375,1382.0,1382.699951171875,68321
2025-09-23 09:55:00+05:30,1384.300048828125,1385.0,1382.5,1383.0,88185
2025-09-23 10:00:00+05:30,1385.5,1385.699951171875,1383.199951171875,1383.5999755859375,63467
2025-09-23 10:05:00+05:30,1385.199951171875,1385.5,1384.0999755859375,1385.5,80350
2025-09-23 10:10:00+05:30,1383.5,1385.0999755859375,1383.5,1385.0,62752
2025-09-23 10:15:00+05:30,1382.300048828125,1383.699951171875,1382.199951171875,1383.5,42490
2025-09-23 10:20:00+05:30,1381.5999755859375,1382.5,1381.0999755859375,1382.300048828125,94510
2025-09-23 10:25:00+05:30,1382.5999755859375,1383.0999755859375,1381.300048828125,1381.5999755859375,41497
2025-09-23 10:30:00+05:30,1382.300048828125,1382.699951171875,1381.9000244140625,1382.5,33919
2025-09-23 10:35:00+05:30,1383.5999755859375,1384.0,1382.0999755859375,1382.300048828125,64287
2025-09-23 10:40:00+05:30,1384.300048828125,1384.300048828125,1383.4000244140625,1384.0,19690
2025-09-23 10:45:00+05:30,1385.0999755859375,1385.0999755859375,1384.0999755859375,1384.0999755859375,54005
2025-09-23 10:50:00+05:30,1385.199951171875,1385.5,1383.699951171875,1385.0,103986
2025-09-23 10:55:00+05:30,1380.5999755859375,1386.0,1380.300048828125,1385.199951171875,672647
2025-09-23 11:00:00+05:30,1383.5999755859375,1384.300048828125,1380.0,1380.4000244140625,107170
2025-09-23 11:05:00+05:30,1384.0,1384.800048828125,1383.5,1383.9000244140625,81630
2025-09-23 11:10:00+05:30,1382.9000244140625,1384.9000244140625,1382.300048828125,1384.300048828125,118502
2025-09-23 11:15:00+05:30,1381.5,1383.0,1381.4000244140625,1382.800048828125,95984
2025-09-23 11:20:00+05:30,1381.0,1382.0999755859375,1380.5999755859375,1381.199951171875,125422
2025-09-23 11:25:00+05:30,1380.800048828125,1381.199951171875,1380.0,1380.9000244140625,61671
2025-09-23 11:30:00+05:30,1379.300048828125,1381.4000244140625,1379.0999755859375,1380.800048828125,128342
2025-09-23 11:35:00+05:30,1379.0999755859375,1380.699951171875,1379.0999755859375,1379.0999755859375,94671
2025-09-23 11:40:00+05:30,1379.300048828125,1380.0,1377.9000244140625,1379.0999755859375,343198
2025-09-23 11:45:00+05:30,1378.0999755859375,1379.699951171875,1378.0,1379.0999755859375,59862
2025-09-23 11:50:00+05:30,1377.0,1378.800048828125,1377.0,1378.0999755859375,94944
2025-09-23 11:55:00+05:30,1378.5999755859375,1379.0,1376.800048828125,1376.800048828125,66902
2025-09-23 12:00:00+05:30,1380.699951171875,1381.0,1378.5,1378.5,175431
2025-09-23 12:05:00+05:30,1381.800048828125,1382.0,1380.5999755859375,1380.699951171875,58857
2025-09-23 12:10:00+05:30,1382.5999755859375,1382.800048828125,1381.300048828125,1381.800048828125,49214
2025-09-23 12:15:00+05:30,1381.9000244140625,1383.199951171875,1381.800048828125,1382.800048828125,75084
2025-09-23 12:20:00+05:30,1381.0,1382.5999755859375,1380.300048828125,1381.9000244140625,170650
2025-09-23 12:25:00+05:30,1383.699951171875,1384.5,1380.4000244140625,1381.0,258858
2025-09-23 12:30:00+05:30,1385.5,1386.300048828125,1383.0999755859375,1383.800048828125,160263
2025-09-23 12:35:00+05:30,1387.5,1388.4000244140625,1385.300048828125,1385.5,249752
2025-09-23 12:40:00+05:30,1385.300048828125,1387.9000244140625,1385.199951171875,1387.5,188888
2025-09-23 12:45:00+05:30,1384.5999755859375,1385.699951171875,1383.699951171875,1385.300048828125,180885
2025-09-23 12:50:00+05:30,1384.0,1385.300048828125,1382.9000244140625,1384.5999755859375,126383
2025-09-23 12:55:00+05:30,1383.699951171875,1385.0,1383.199951171875,1384.199951171875,65426
2025-09-23 13:00:00+05:30,1386.199951171875,1386.800048828125,1383.5999755859375,1383.9000244140625,85779
2025-09-23 13:05:00+05:30,1385.5,1387.5,1384.9000244140625,1386.199951171875,84350
2025-09-23 13:10:00+05:30,1385.0,1386.0,1385.0,1385.4000244140625,90424
2025-09-23 13:15:00+05:30,1385.5999755859375,1385.9000244140625,1384.800048828125,1385.0,72632
2025-09-23 13:20:00+05:30,1385.699951171875,1385.9000244140625,1385.0,1385.0999755859375,82836
2025-09-23 13:25:00+05:30,1388.199951171875,1388.800048828125,1385.0999755859375,1385.699951171875,95644
2025-09-23 13:30:00+05:30,1390.5999755859375,1391.5,1388.0,1388.0999755859375,269753
2025-09-23 13:35:00+05:30,1388.5,1390.699951171875,1387.5,1390.5,173761
2025-09-23 13:40:00+05:30,1389.0,1389.9000244140625,1387.5999755859375,1388.5,100439
2025-09-23 13:45:00+05:30,1390.0,1390.5999755859375,1388.699951171875,1388.9000244140625,82343
2025-09-23 13:50:00+05:30,1389.300048828125,1390.5999755859375,1389.199951171875,1389.9000244140625,97233
2025-09-23 13:55:00+05:30,1388.0,1389.300048828125,1387.199951171875,1389.300048828125,58393
2025-09-23 14:00:00+05:30,1390.0,1390.699951171875,1387.5,1388.0,91620
2025-09-23 14:05:00+05:30,1394.300048828125,1394.4000244140625,1389.9000244140625,1390.0,176873
2025-09-23 14:10:00+05:30,1392.199951171875,1395.0,1391.5,1394.300048828125,223731
2025-09-23 14:15:00+05:30,1392.0999755859375,1394.0,1390.0,1392.0999755859375,309878
2025-09-23 14:20:00+05:30,1393.300048828125,1393.5999755859375,1391.300048828125,1392.0,115403
2025-09-23 14:25:00+05:30,1392.4000244140625,1393.5,1391.5999755859375,1393.300048828125,113572
2025-09-23 14:30:00+05:30,1392.0,1393.800048828125,1391.0,1392.0999755859375,326802
2025-09-23 14:35:00+05:30,1391.4000244140625,1393.800048828125,1390.300048828125,1391.5,279064
2025-09-23 14:40:00+05:30,1393.9000244140625,1393.9000244140625,1391.199951171875,1391.5,225388
2025-09-23 14:45:00+05:30,1392.5,1394.0999755859375,1391.0999755859375,1394.0999755859375,380526
2025-09-23 14:50:00+05:30,1391.5999755859375,1393.9000244140625,1391.300048828125,1392.4000244140625,382150
2025-09-23 14:55:00+05:30,1390.699951171875,1392.800048828125,1390.5,1391.5,450235
2025-09-23 15:00:00+05:30,1390.4000244140625,1391.9000244140625,1389.5999755859375,1390.800048828125,641172
2025-09-23 15:05:00+05:30,1389.0999755859375,1391.5999755859375,1388.5999755859375,1390.5999755859375,799027
2025-09-23 15:10:00+05:30,1389.5,1390.5,1388.5,1389.5,769811
2025-09-23 15:15:00+05:30,1389.5,1390.9000244140625,1389.0,1389.5999755859375,560516
2025-09-23 15:20:00+05:30,1389.4000244140625,1389.800048828125,1388.9000244140625,1389.0,424017
2025-09-23 15:25:00+05:30,1390.5999755859375,1390.800048828125,1389.0,1389.5,253683
2025-09-24 09:15:00+05:30,1387.800048828125,1388.0,1383.9000244140625,1386.5,0
2025-09-24 09:20:00+05:30,1384.0,1387.0999755859375,1383.4000244140625,1387.0999755859375,76759
2025-09-24 09:25:00+05:30,1385.699951171875,1385.699951171875,1383.5,1384.199951171875,95721
2025-09-24 09:30:00+05:30,1385.199951171875,1385.800048828125,1383.699951171875,1385.5999755859375,66418
2025-09-24 09:35:00+05:30,1386.5,1387.0999755859375,1384.800048828125,1385.0999755859375,35946
2025-09-24 09:40:00+05:30,1384.800048828125,1386.5,1384.5,1386.5,55747
2025-09-24 09:45:00+05:30,1385.5,1385.5,1384.5,1385.0,36593
2025-09-24 09:50:00+05:30,1384.0999755859375,1386.0,1384.0,1385.0999755859375,25564
2025-09-24 09:55:00+05:30,1385.0,1385.0,1383.5999755859375,1384.0999755859375,29386
2025-09-24 10:00:00+05:30,1386.199951171875,1386.300048828125,1384.699951171875,1384.800048828125,41219
2025-09-24 10:05:00+05:30,1385.9000244140625,1386.699951171875,1385.800048828125,1386.199951171875,27577
2025-09-24 10:10:00+05:30,1386.0999755859375,1386.5,1385.0999755859375,1386.0,20885
2025-09-24 10:15:00+05:30,1387.0999755859375,1387.9000244140625,1385.9000244140625,1386.199951171875,48335
2025-09-24 10:20:00+05:30,1386.9000244140625,1387.699951171875,1386.9000244140625,1387.4000244140625,26250
2025-09-24 10:25:00+05:30,1386.4000244140625,1387.0,1386.300048828125,1386.4000244140625,19121
2025-09-24 10:30:00+05:30,1385.699951171875,1386.5,1385.0999755859375,1386.5,23957
2025-09-24 10:35:00+05:30,1386.300048828125,1386.5,1385.0999755859375,1385.699951171875,26410
2025-09-24 10:40:00+05:30,1386.300048828125,1387.4000244140625,1386.0,1386.300048828125,78349
2025-09-24 10:45:00+05:30,1387.199951171875,1387.199951171875,1385.800048828125,1386.0,23402
2025-09-24 10:50:00+05:30,1387.5,1388.0999755859375,1386.9000244140625,1387.199951171875,52689
2025-09-24 10:55:00+05:30,1387.300048828125,1387.5999755859375,1387.0,1387.5999755859375,31553
2025-09-24 11:00:00+05:30,1386.0,1387.300048828125,1386.0,1387.300048828125,38122
2025-09-24 11:05:00+05:30,1386.5,1387.0,1385.800048828125,1386.0,24733
2025-09-24 11:10:00+05:30,1387.300048828125,1388.0,1386.0999755859375,1386.5,36748
2025-09-24 11:15:00+05:30,1387.4000244140625,1387.800048828125,1387.0,1387.0999755859375,13953
2025-09-24 11:20:00+05:30,1389.0,1389.0999755859375,1387.0999755859375,1387.0999755859375,28875
2025-09-24 11:25:00+05:30,1389.9000244140625,1389.9000244140625,1388.800048828125,1389.199951171875,37992
2025-09-24 11:30:00+05:30,1391.800048828125,1392.5,1389.9000244140625,1389.9000244140625,60860
2025-09-24 11:35:00+05:30,1391.5,1392.5999755859375,1391.0,1392.0,42060
2025-09-24 11:40:00+05:30,1393.4000244140625,1393.9000244140625,1391.4000244140625,1391.4000244140625,52099
2025-09-24 11:45:00+05:30,1394.4000244140625,1394.5,1393.0,1393.300048828125,43028
2025-09-24 11:50:00+05:30,1394.0,1396.0,1393.5,1394.4000244140625,74293
2025-09-24 11:55:00+05:30,1393.800048828125,1394.4000244140625,1392.300048828125,1394.0,32186
2025-09-24 12:00:00+05:30,1392.0,1394.4000244140625,1392.0,1393.800048828125,40001
2025-09-24 12:05:00+05:30,1391.800048828125,1393.5,1391.5,1392.300048828125,30817
2025-09-24 12:10:00+05:30,1395.0,1395.300048828125,1391.699951171875,1392.0,63453
2025-09-24 12:15:00+05:30,1394.0,1395.0999755859375,1393.800048828125,1395.0999755859375,16617
2025-09-24 12:20:00+05:30,1393.9000244140625,1395.0,1393.4000244140625,1394.199951171875,49101
2025-09-24 12:25:00+05:30,1393.699951171875,1393.9000244140625,1393.0,1393.9000244140625,50990
2025-09-24 12:30:00+05:30,1393.699951171875,1394.4000244140625,1393.4000244140625,1393.699951171875,30659
2025-09-24 12:35:00+05:30,1394.300048828125,1394.9000244140625,1393.300048828125,1393.9000244140625,80711
2025-09-24 12:40:00+05:30,1392.699951171875,1394.9000244140625,1392.300048828125,1394.300048828125,26802
2025-09-24 12:45:00+05:30,1391.9000244140625,1393.300048828125,1391.699951171875,1392.4000244140625,32654
2025-09-24 12:50:00+05:30,1392.4000244140625,1392.5999755859375,1391.800048828125,1392.0,28334
2025-09-24 12:55:00+05:30,1393.300048828125,1394.0,1392.300048828125,1392.4000244140625,55679
2025-09-24 13:00:00+05:30,1393.4000244140625,1394.4000244140625,1393.0999755859375,1393.0999755859375,27424
2025-09-24 13:05:00+05:30,1393.0999755859375,1394.0999755859375,1393.0,1393.4000244140625,63118
2025-09-24 13:10:00+05:30,1393.699951171875,1394.199951171875,1393.0,1393.300048828125,103900
2025-09-24 13:15:00+05:30,1393.199951171875,1394.300048828125,1391.9000244140625,1394.199951171875,94895
2025-09-24 13:20:00+05:30,1393.0,1393.5,1392.5999755859375,1393.199951171875,94140
2025-09-24 13:25:00+05:30,1393.800048828125,1394.199951171875,1392.5999755859375,1393.0999755859375,115840
2025-09-24 13:30:00+05:30,1394.300048828125,1394.300048828125,1393.0999755859375,1393.800048828125,42870
2025-09-24 13:35:00+05:30,1392.199951171875,1394.0999755859375,1391.699951171875,1394.0,57413
2025-09-24 13:40:00+05:30,1392.0999755859375,1393.5999755859375,1391.699951171875,1391.699951171875,75461
2025-09-24 13:45:00+05:30,1390.699951171875,1393.0,1390.5,1392.0,69829
2025-09-24 13:50:00+05:30,1390.0999755859375,1390.9000244140625,1390.0,1390.699951171875,39702
2025-09-24 13:55:00+05:30,1389.0999755859375,1391.800048828125,1389.0,1390.5,105724
2025-09-24 14:00:00+05:30,1388.9000244140625,1389.9000244140625,1388.300048828125,1389.5999755859375,46855
2025-09-24 14:05:00+05:30,1388.0,1389.5999755859375,1388.0,1389.0999755859375,36089
2025-09-24 14:10:00+05:30,1388.300048828125,1389.9000244140625,1388.0999755859375,1388.300048828125,65814
2025-09-24 14:15:00+05:30,1388.800048828125,1390.199951171875,1388.0,1388.300048828125,126659
2025-09-24 14:20:00+05:30,1386.5,1388.9000244140625,1386.5,1388.800048828125,121199
2025-09-24 14:25:00+05:30,1387.0,1387.5,1386.4000244140625,1386.9000244140625,46499
2025-09-24 14:30:00+05:30,1386.9000244140625,1387.5999755859375,1386.4000244140625,1387.0999755859375,83316
2025-09-24 14:35:00+05:30,1389.0,1389.699951171875,1386.5,1387.0999755859375,116093
2025-09-24 14:40:00+05:30,1385.5,1389.0999755859375,1385.5,1389.0,196558
2025-09-24 14:45:00+05:30,1385.4000244140625,1386.0,1384.800048828125,1385.800048828125,75664
2025-09-24 14:50:00+05:30,1385.800048828125,1386.4000244140625,1385.0,1385.0,52443
2025-09-24 14:55:00+05:30,1384.4000244140625,1386.5,1384.0,1385.800048828125,78808
2025-09-24 15:00:00+05:30,1386.0999755859375,1386.5,1384.5999755859375,1384.699951171875,234207
2025-09-24 15:05:00+05:30,1385.0999755859375,1386.199951171875,1385.0,1386.0999755859375,156773
2025-09-24 15:10:00+05:30,1382.0999755859375,1385.0999755859375,1381.0,1385.0999755859375,743675
2025-09-24 15:15:00+05:30,1381.5999755859375,1382.800048828125,1381.0,1382.199951171875,312423
2025-09-24 15:20:00+05:30,1381.4000244140625,1382.5,1381.0,1381.5999755859375,275478
2025-09-24 15:25:00+05:30,1383.0,1383.0,1380.5,1381.0,151747
2025-09-25 09:15:00+05:30,1382.0,1382.0,1375.0,1381.4000244140625,0
2025-09-25 09:20:00+05:30,1383.9000244140625,1384.0,1381.5999755859375,1381.9000244140625,142433
2025-09-25 09:25:00+05:30,1383.0999755859375,1384.5,1383.0,1383.699951171875,147330
2025-09-25 09:30:00+05:30,1381.699951171875,1383.0999755859375,1381.0999755859375,1383.0,56349
2025-09-25 09:35:00+05:30,1381.300048828125,1381.9000244140625,1380.4000244140625,1381.5,28565
2025-09-25 09:40:00+05:30,1379.5999755859375,1382.0999755859375,1379.4000244140625,1381.300048828125,45199
2025-09-25 09:45:00+05:30,1378.5,1379.800048828125,1377.199951171875,1379.800048828125,96465
2025-09-25 09:50:00+05:30,1378.300048828125,1378.5999755859375,1377.5,1378.199951171875,66224
2025-09-25 09:55:00+05:30,1378.9000244140625,1379.4000244140625,1377.5999755859375,1377.9000244140625,28624
2025-09-25 10:00:00+05:30,1378.5,1379.300048828125,1378.0,1379.0999755859375,49820
2025-09-25 10:05:00+05:30,1377.9000244140625,1378.699951171875,1377.0,1378.5,48339
2025-09-25 10:10:00+05:30,1377.199951171875,1378.300048828125,1377.199951171875,1377.9000244140625,27536
2025-09-25 10:15:00+05:30,1376.9000244140625,1378.300048828125,1376.5,1377.5999755859375,51731
2025-09-25 10:20:00+05:30,1377.300048828125,1377.9000244140625,1376.800048828125,1377.0,34130
2025-09-25 10:25:00+05:30,1378.699951171875,1378.800048828125,1377.199951171875,1377.199951171875,38752
2025-09-25 10:30:00+05:30,1379.5,1379.699951171875,1378.4000244140625,1378.699951171875,42383
2025-09-25 10:35:00+05:30,1378.0999755859375,1379.5,1377.5,1379.5,93572
2025-09-25 10:40:00+05:30,1377.5999755859375,1378.5999755859375,1377.4000244140625,1378.199951171875,87228
2025-09-25 10:45:00+05:30,1377.0,1377.699951171875,1376.5,1377.5999755859375,63042
2025-09-25 10:50:00+05:30,1377.0,1377.4000244140625,1376.0999755859375,1377.0999755859375,108957
2025-09-25 10:55:00+05:30,1376.4000244140625,1377.300048828125,1376.0,1377.0999755859375,112505
2025-09-25 11:00:00+05:30,1375.0999755859375,1376.699951171875,1375.0,1376.199951171875,87167
2025-09-25 11:05:00+05:30,1376.4000244140625,1376.9000244140625,1374.0,1375.199951171875,84840
2025-09-25 11:10:00+05:30,1377.5,1378.0,1376.4000244140625,1376.5999755859375,38589
2025-09-25 11:15:00+05:30,1378.199951171875,1378.199951171875,1377.300048828125,1377.5,29978
2025-09-25 11:20:00+05:30,1378.699951171875,1379.699951171875,1378.0,1378.199951171875,50700
2025-09-25 11:25:00+05:30,1378.0,1379.300048828125,1377.4000244140625,1378.800048828125,68552
2025-09-25 11:30:00+05:30,1377.5,1378.5,1377.4000244140625,1378.300048828125,21227
2025-09-25 11:35:00+05:30,1377.5,1378.300048828125,1377.199951171875,1377.699951171875,18172
2025-09-25 11:40:00+05:30,1376.199951171875,1377.699951171875,1376.0,1377.5,47724
2025-09-25 11:45:00+05:30,1375.800048828125,1377.0999755859375,1375.199951171875,1376.4000244140625,119422
2025-09-25 11:50:00+05:30,1375.5,1376.0,1375.0999755859375,1375.800048828125,98093
2025-09-25 11:55:00+05:30,1374.5,1377.0,1374.300048828125,1375.4000244140625,245693
2025-09-25 12:00:00+05:30,1374.0,1375.0,1373.0,1374.5,261549
2025-09-25 12:05:00+05:30,1373.300048828125,1374.5999755859375,1373.0,1374.0,59351
2025-09-25 12:10:00+05:30,1374.9000244140625,1375.0999755859375,1373.0999755859375,1373.300048828125,82548
2025-09-25 12:15:00+05:30,1376.0,1376.300048828125,1374.199951171875,1374.5999755859375,158401
2025-09-25 12:20:00+05:30,1376.0999755859375,1378.4000244140625,1375.5999755859375,1376.199951171875,239899
2025-09-25 12:25:00+05:30,1377.300048828125,1378.699951171875,1375.5,1376.0999755859375,299737
2025-09-25 12:30:00+05:30,1376.5,1377.4000244140625,1375.5999755859375,1377.199951171875,229864
2025-09-25 12:35:00+05:30,1376.9000244140625,1379.0999755859375,1376.300048828125,1376.300048828125,73817
2025-09-25 12:40:00+05:30,1375.4000244140625,1377.300048828125,1375.300048828125,1377.0,83222
2025-09-25 12:45:00+05:30,1377.0,1377.699951171875,1375.4000244140625,1375.4000244140625,214857
2025-09-25 12:50:00+05:30,1376.5999755859375,1377.300048828125,1376.0,1377.0,106688
2025-09-25 12:55:00+05:30,1376.0,1376.800048828125,1375.9000244140625,1376.5,33310
2025-09-25 13:00:00+05:30,1377.0,1377.0,1375.0999755859375,1376.300048828125,75171
2025-09-25 13:05:00+05:30,1377.5999755859375,1378.300048828125,1375.4000244140625,1377.0,217863
2025-09-25 13:10:00+05:30,1376.0999755859375,1378.300048828125,1375.5,1377.699951171875,215698
2025-09-25 13:15:00+05:30,1378.199951171875,1378.4000244140625,1375.4000244140625,1375.5,293812
2025-09-25 13:20:00+05:30,1376.0,1379.300048828125,1375.199951171875,1378.4000244140625,326140
2025-09-25 13:25:00+05:30,1375.5,1376.199951171875,1375.0999755859375,1376.0,65096
2025-09-25 13:30:00+05:30,1376.800048828125,1378.0,1375.0999755859375,1375.4000244140625,104978
2025-09-25 13:35:00+05:30,1377.199951171875,1377.800048828125,1376.0,1376.5,147662
2025-09-25 13:40:00+05:30,1377.199951171875,1377.800048828125,1376.800048828125,1377.699951171875,28571
2025-09-25 13:45:00+05:30,1378.0,1378.5999755859375,1377.0,1377.0999755859375,30657
2025-09-25 13:50:00+05:30,1377.699951171875,1378.4000244140625,1377.199951171875,1377.9000244140625,145073
2025-09-25 13:55:00+05:30,1376.199951171875,1379.0,1375.699951171875,1377.699951171875,302373
2025-09-25 14:00:00+05:30,1375.4000244140625,1377.300048828125,1375.199951171875,1376.199951171875,75794
2025-09-25 14:05:00+05:30,1375.5,1376.5,1375.0999755859375,1375.5,112474
2025-09-25 14:10:00+05:30,1375.0999755859375,1376.0,1374.5,1375.4000244140625,218321
2025-09-25 14:15:00+05:30,1375.0,1376.199951171875,1374.0999755859375,1375.0,224921
2025-09-25 14:20:00+05:30,1374.5,1375.199951171875,1374.300048828125,1374.9000244140625,63699
2025-09-25 14:25:00+05:30,1374.9000244140625,1375.9000244140625,1373.699951171875,1374.300048828125,242969
2025-09-25 14:30:00+05:30,1374.199951171875,1374.800048828125,1374.0,1374.300048828125,48829
2025-09-25 14:35:00+05:30,1374.9000244140625,1375.5999755859375,1373.5999755859375,1374.199951171875,247484
2025-09-25 14:40:00+05:30,1374.5999755859375,1375.0,1373.5,1375.0,99444
2025-09-25 14:45:00+05:30,1375.0999755859375,1375.5999755859375,1373.5999755859375,1374.5999755859375,244119
2025-09-25 14:50:00+05:30,1374.0999755859375,1376.0,1374.0999755859375,1375.199951171875,121220
2025-09-25 14:55:00+05:30,1373.0,1374.4000244140625,1372.5999755859375,1374.0999755859375,203866
2025-09-25 15:00:00+05:30,1370.5,1373.300048828125,1370.4000244140625,1373.0999755859375,522127
2025-09-25 15:05:00+05:30,1369.9000244140625,1371.0999755859375,1369.0,1370.5,611940
2025-09-25 15:10:00+05:30,1372.300048828125,1373.300048828125,1369.9000244140625,1369.9000244140625,616499
2025-09-25 15:15:00+05:30,1373.9000244140625,1374.800048828125,1372.4000244140625,1372.4000244140625,544022
2025-09-25 15:20:00+05:30,1374.5,1374.9000244140625,1373.0999755859375,1374.0,461929
2025-09-25 15:25:00+05:30,1374.800048828125,1375.0,1372.4000244140625,1374.9000244140625,283550
2025-09-26 09:15:00+05:30,1370.699951171875,1372.0999755859375,1369.0,1372.0,0
2025-09-26 09:20:00+05:30,1370.0,1371.0,1369.0,1370.5999755859375,97323
2025-09-26 09:25:00+05:30,1367.5999755859375,1369.9000244140625,1367.5999755859375,1369.9000244140625,123620
2025-09-26 09:30:00+05:30,1366.300048828125,1368.0999755859375,1366.0999755859375,1367.5999755859375,104306
2025-09-26 09:35:00+05:30,1367.300048828125,1368.5,1366.0,1366.4000244140625,88067
2025-09-26 09:40:00+05:30,1368.0,1368.800048828125,1367.4000244140625,1367.5999755859375,61943
2025-09-26 09:45:00+05:30,1369.699951171875,1369.9000244140625,1368.0,1368.199951171875,50905
2025-09-26 09:50:00+05:30,1369.699951171875,1369.9000244140625,1368.5,1369.699951171875,43439
2025-09-26 09:55:00+05:30,1368.9000244140625,1369.9000244140625,1368.9000244140625,1369.5999755859375,33982
2025-09-26 10:00:00+05:30,1367.300048828125,1368.800048828125,1367.0999755859375,1368.5,28823
2025-09-26 10:05:00+05:30,1368.5,1369.0999755859375,1367.0,1367.4000244140625,40787
2025-09-26 10:10:00+05:30,1368.5999755859375,1368.9000244140625,1367.5,1368.800048828125,25314
2025-09-26 10:15:00+05:30,1368.199951171875,1368.699951171875,1367.800048828125,1368.5999755859375,32476
2025-09-26 10:20:00+05:30,1370.0,1370.0,1367.699951171875,1368.0999755859375,167052
2025-09-26 10:25:00+05:30,1370.9000244140625,1370.9000244140625,1370.0,1370.300048828125,56480
2025-09-26 10:30:00+05:30,1371.5,1371.5,1369.5,1370.9000244140625,94077
2025-09-26 10:35:00+05:30,1372.800048828125,1373.0,1371.5,1371.5,80562
2025-09-26 10:40:00+05:30,1374.5999755859375,1376.0,1372.800048828125,1372.800048828125,134711
2025-09-26 10:45:00+05:30,1375.0,1375.9000244140625,1373.800048828125,1375.0,176169
2025-09-26 10:50:00+05:30,1375.0999755859375,1375.300048828125,1374.4000244140625,1375.0,133858
2025-09-26 10:55:00+05:30,1373.0999755859375,1375.0,1372.0999755859375,1375.0,86199
2025-09-26 11:00:00+05:30,1373.0999755859375,1373.5,1372.5999755859375,1373.0999755859375,66540
2025-09-26 11:05:00+05:30,1375.0,1375.0,1372.4000244140625,1373.0999755859375,64761
2025-09-26 11:10:00+05:30,1375.199951171875,1375.5,1374.4000244140625,1374.800048828125,57899
2025-09-26 11:15:00+05:30,1375.0999755859375,1375.4000244140625,1374.5,1375.199951171875,94647
2025-09-26 11:20:00+05:30,1376.9000244140625,1376.9000244140625,1374.800048828125,1375.0999755859375,104891
2025-09-26 11:25:00+05:30,1378.5,1378.5,1376.5,1376.800048828125,105360
2025-09-26 11:30:00+05:30,1378.199951171875,1379.5,1377.800048828125,1378.5,137931
2025-09-26 11:35:00+05:30,1377.0,1378.300048828125,1375.800048828125,1378.0999755859375,197935
2025-09-26 11:40:00+05:30,1378.300048828125,1378.800048828125,1376.0,1376.9000244140625,170100
2025-09-26 11:45:00+05:30,1377.800048828125,1379.199951171875,1377.0,1378.699951171875,183435
2025-09-26 11:50:00+05:30,1380.699951171875,1381.199951171875,1377.800048828125,1378.199951171875,226759
2025-09-26 11:55:00+05:30,1379.800048828125,1381.300048828125,1379.5999755859375,1381.199951171875,77091
2025-09-26 12:00:00+05:30,1378.300048828125,1380.9000244140625,1377.800048828125,1379.800048828125,238334
2025-09-26 12:05:00+05:30,1378.800048828125,1379.5,1377.199951171875,1378.699951171875,245768
2025-09-26 12:10:00+05:30,1378.800048828125,1379.5,1378.5999755859375,1378.800048828125,37854
2025-09-26 12:15:00+05:30,1377.5999755859375,1379.0999755859375,1377.0999755859375,1379.0,65955
2025-09-26 12:20:00+05:30,1379.5999755859375,1379.800048828125,1377.4000244140625,1377.5999755859375,71525
2025-09-26 12:25:00+05:30,1378.5999755859375,1379.5999755859375,1378.0,1379.0999755859375,47731
2025-09-26 12:30:00+05:30,1377.9000244140625,1378.9000244140625,1377.4000244140625,1378.5999755859375,56782
2025-09-26 12:35:00+05:30,1378.4000244140625,1378.800048828125,1377.9000244140625,1377.9000244140625,40856
2025-09-26 12:40:00+05:30,1379.300048828125,1379.300048828125,1378.0999755859375,1378.300048828125,62928
2025-09-26 12:45:00+05:30,1380.0,1380.300048828125,1379.0,1379.0999755859375,63954
2025-09-26 12:50:00+05:30,1380.699951171875,1380.800048828125,1379.5,1380.199951171875,110621
2025-09-26 12:55:00+05:30,1379.699951171875,1381.800048828125,1379.0,1380.800048828125,370972
2025-09-26 13:00:00+05:30,1380.9000244140625,1380.9000244140625,1379.199951171875,1379.5999755859375,94356
2025-09-26 13:05:00+05:30,1380.5,1381.5,1380.4000244140625,1380.5999755859375,71126
2025-09-26 13:10:00+05:30,1379.5999755859375,1380.800048828125,1379.4000244140625,1380.0999755859375,134750
2025-09-26 13:15:00+05:30,1381.5999755859375,1382.5,1379.5,1380.300048828125,287123
2025-09-26 13:20:00+05:30,1380.0999755859375,1381.5999755859375,1379.9000244140625,1381.4000244140625,145540
2025-09-26 13:25:00+05:30,1379.800048828125,1380.5,1379.5,1380.0999755859375,111081
2025-09-26 13:30:00+05:30,1378.699951171875,1380.0999755859375,1377.699951171875,1380.0999755859375,137648
2025-09-26 13:35:00+05:30,1379.300048828125,1380.0,1378.4000244140625,1378.699951171875,90125
2025-09-26 13:40:00+05:30,1379.199951171875,1380.800048828125,1378.9000244140625,1379.300048828125,39976
2025-09-26 13:45:00+05:30,1379.5,1380.0999755859375,1379.0,1379.5,45003
2025-09-26 13:50:00+05:30,1377.300048828125,1379.4000244140625,1377.0999755859375,1379.4000244140625,220940
2025-09-26 13:55:00+05:30,1374.300048828125,1378.0,1373.800048828125,1377.300048828125,176078
2025-09-26 14:00:00+05:30,1375.300048828125,1375.4000244140625,1373.0,1374.300048828125,239698
